name,time,temperature,humidity,wind,battery
sn50v3_reinfeld,2026-03-01 19:20:18.21244057,19.2,39.2,0,3.564
sn50v3_reinfeld,2026-03-01 20:00:17.574308327,19.2,39.2,0,3.57
sn50v3_reinfeld,2026-03-01 20:20:17.269449423,19.2,39.2,0,3.564
sn50v3_reinfeld,2026-03-01 21:40:16.04307788,19.2,39.2,0,3.57
sn50v3_reinfeld,2026-03-01 22:00:15.71894535,19.2,39.2,0,3.564
sn50v3_reinfeld,2026-03-01 22:20:15.420369765,19.2,39.2,0,3.57
sn50v3_reinfeld,2026-03-01 23:20:14.489175734,19.2,39.2,0,3.57
sn50v3_reinfeld,2026-03-01 23:40:14.252552203,19.2,39.1,0,3.564
sn50v3_reinfeld,2026-03-02 00:40:13.2498343,19.2,39.1,0,3.57
sn50v3_reinfeld,2026-03-02 01:00:12.930771134,19.2,39.1,0,3.57
sn50v3_reinfeld,2026-03-02 03:20:10.777095402,19.2,39,0,3.57
sn50v3_reinfeld,2026-03-02 03:40:10.453410275,19.2,39,0,3.564
sn50v3_reinfeld,2026-03-02 04:40:09.511669807,19.2,39.1,0,3.57
sn50v3_reinfeld,2026-03-02 05:00:09.212088201,19.3,39.1,0,3.57
sn50v3_reinfeld,2026-03-02 11:00:03.653677897,20,41.9,0,3.57
sn50v3_reinfeld,2026-03-03 03:19:48.438395531,18.9,40.6,0,3.57
sn50v3_reinfeld,2026-03-09 14:54:57.930332653,20.3,43.1,0,3.57
sn50v3_reinfeld,2026-03-09 16:14:56.669675581,20.3,43.2,0,3.57
sn50v3_reinfeld,2026-03-09 17:14:55.751477115,20.1,42.8,0,3.57
sn50v3_reinfeld,2026-03-09 17:54:55.144269812,20,42.7,0,3.57
sn50v3_reinfeld,2026-03-09 18:54:54.218945287,19.8,42.1,0,3.57
sn50v3_reinfeld,2026-03-09 19:14:53.885889317,19.7,41.9,0,3.57
sn50v3_reinfeld,2026-03-09 20:14:52.947323088,19.5,41.5,0,3.57
sn50v3_reinfeld,2026-03-09 20:34:52.648597105,19.4,41.4,0,3.57
sn50v3_reinfeld,2026-03-09 20:54:52.354676264,19.4,41.3,0,3.57
sn50v3_reinfeld,2026-03-09 21:54:51.441800723,19.1,41.1,0,3.57
sn50v3_reinfeld,2026-03-09 22:54:50.471475404,19.2,40.9,0,3.57
sn50v3_reinfeld,2026-03-09 23:14:50.164652654,19.2,40.7,0,3.57
sn50v3_reinfeld,2026-03-09 23:34:49.879548968,19.1,40.6,0,3.57
sn50v3_reinfeld,2026-03-09 23:54:49.54667231,19.1,40.7,0,3.57
sn50v3_reinfeld,2026-03-10 01:34:47.997412303,19.1,40.3,0,3.57
sn50v3_reinfeld,2026-03-10 02:14:47.365118515,19.1,40.2,0,3.57
sn50v3_reinfeld,2026-03-10 02:54:46.750302452,19,39.9,0,3.57
sn50v3_reinfeld,2026-03-10 03:34:46.127119711,19.1,40,0,3.57
sn50v3_reinfeld,2026-03-10 04:34:45.217917732,19,39.6,0,3.57
sn50v3_reinfeld,2026-03-10 05:54:43.980328225,19.5,39.8,0,3.57
sn50v3_reinfeld,2026-03-10 06:54:43.027060865,19.7,39.5,0,3.57
sn50v3_reinfeld,2026-03-10 07:14:42.732384487,19.8,39.5,0,3.57
sn50v3_reinfeld,2026-03-10 08:34:41.522218654,19.9,40.4,0,3.57
sn50v3_reinfeld,2026-03-10 09:34:40.557169361,20,41,0,3.57
sn50v3_reinfeld,2026-03-10 09:54:40.250479485,19.9,41.3,0,3.57
sn50v3_reinfeld,2026-03-10 10:14:39.930433839,20,41.6,0,3.57
sn50v3_reinfeld,2026-03-10 12:54:37.451114654,20.1,44.6,0,3.57
sn50v3_reinfeld,2026-03-11 01:34:25.717041213,19.1,46.2,0,3.57
sn50v3_reinfeld,2026-03-11 03:34:23.811055163,19.1,46,0,3.57
sn50v3_reinfeld,2026-03-18 09:38:25.934455481,13.7,37.8,0,3.57
sn50v3_reinfeld,2026-03-18 09:58:25.795732804,13.8,39.1,0,3.57
sn50v3_reinfeld,2026-03-18 10:18:25.305395151,12.8,38.1,0,3.57
sn50v3_reinfeld,2026-03-18 10:38:24.325546182,13.9,36,0,3.57
sn50v3_reinfeld,2026-03-18 10:58:24.033788686,12.9,37.7,0,3.57
sn50v3_reinfeld,2026-03-18 11:18:23.089312813,15.9,32.3,0,3.57
sn50v3_reinfeld,2026-03-18 11:58:22.362250551,16.5,31.3,0,3.57
sn50v3_reinfeld,2026-03-18 12:18:22.078600326,15,34.5,0,3.57
sn50v3_reinfeld,2026-03-18 12:38:21.75382145,15,35.8,0,3.57
sn50v3_reinfeld,2026-03-18 12:58:21.458882815,16.5,33.2,0,3.57
sn50v3_reinfeld,2026-03-18 13:18:21.128726303,14.5,37.4,0,3.576
sn50v3_reinfeld,2026-03-18 13:38:20.828281519,14.5,36.7,0,3.57
sn50v3_reinfeld,2026-03-18 13:58:20.525436032,14,36.9,0,3.57
sn50v3_reinfeld,2026-03-18 14:18:20.230891209,14,37.7,0,3.57
sn50v3_reinfeld,2026-03-18 14:38:19.884417045,14.8,36,0,3.57
sn50v3_reinfeld,2026-03-18 14:58:19.589422666,13.7,36.6,0,3.57
sn50v3_reinfeld,2026-03-18 15:18:19.303623839,13.9,37.1,0,3.57
