name,time,temperature,humidity,battery
sn50v3_kropp,2025-10-01 08:58:44.815261697,10,83.6,3.63
sn50v3_kropp,2025-10-01 09:18:44.585813376,10.7,79.1,3.636
sn50v3_kropp,2025-10-01 09:38:44.373259386,11.2,77.5,3.636
sn50v3_kropp,2025-10-01 09:58:44.158169058,11.9,75.4,3.63
sn50v3_kropp,2025-10-01 10:18:43.996890293,12.2,71.4,3.636
sn50v3_kropp,2025-10-01 10:38:43.716264351,12.4,72.3,3.636
sn50v3_kropp,2025-10-01 10:58:43.490864232,13.1,69.4,3.63
sn50v3_kropp,2025-10-01 11:18:43.268297261,13.4,65.5,3.63
sn50v3_kropp,2025-10-01 11:38:43.047725737,14.2,62.2,3.636
sn50v3_kropp,2025-10-01 11:58:42.836680886,14,61.1,3.636
sn50v3_kropp,2025-10-01 12:18:42.618249051,13.1,67,3.636
sn50v3_kropp,2025-10-01 12:38:42.411666256,14.3,60.2,3.63
sn50v3_kropp,2025-10-01 12:58:42.160046084,13.5,61.7,3.636
sn50v3_kropp,2025-10-01 13:18:41.958742138,13.3,62.3,3.636
sn50v3_kropp,2025-10-01 13:38:41.731986905,13.9,60.5,3.636
sn50v3_kropp,2025-10-01 13:58:41.514403292,13.4,61.6,3.63
sn50v3_kropp,2025-10-01 14:18:41.290550367,13.7,60.1,3.636
sn50v3_kropp,2025-10-01 14:38:41.069343049,13.7,60.5,3.636
sn50v3_kropp,2025-10-01 14:58:40.848025067,13.3,62.2,3.63
sn50v3_kropp,2025-10-01 15:18:40.641114218,12.8,66.6,3.636
sn50v3_kropp,2025-10-01 15:38:40.418214686,12.9,65.5,3.636
sn50v3_kropp,2025-10-01 15:58:40.196992902,12.4,66.7,3.63
sn50v3_kropp,2025-10-01 16:18:39.974253228,10.8,79,3.636
sn50v3_kropp,2025-10-01 16:38:39.775240737,9.6,83.6,3.636
sn50v3_kropp,2025-10-01 16:58:39.533000705,8.4,86.8,3.636
sn50v3_kropp,2025-10-01 17:18:39.337566785,7.6,87.7,3.63
sn50v3_kropp,2025-10-01 17:38:39.112863373,6.9,88.5,3.63
sn50v3_kropp,2025-10-01 17:58:38.888687027,6.4,89.1,3.636
sn50v3_kropp,2025-10-01 18:18:38.695820384,6.2,88.9,3.636
sn50v3_kropp,2025-10-01 18:38:38.473463602,5.8,89.2,3.63
sn50v3_kropp,2025-10-01 18:58:38.271587562,5.7,89.8,3.636
sn50v3_kropp,2025-10-01 19:18:38.053077352,5.6,89.6,3.63
sn50v3_kropp,2025-10-01 19:38:37.851767008,5.4,90,3.636
sn50v3_kropp,2025-10-01 19:58:37.636984352,5.5,90.8,3.63
sn50v3_kropp,2025-10-01 20:18:37.438761784,5.5,90.7,3.63
sn50v3_kropp,2025-10-01 20:38:37.220343,5.4,90.8,3.636
sn50v3_kropp,2025-10-01 20:58:37.017860032,5.3,91,3.636
sn50v3_kropp,2025-10-01 21:18:36.803444705,5.1,91,3.63
sn50v3_kropp,2025-10-01 21:38:36.568469673,4.9,91.1,3.636
sn50v3_kropp,2025-10-01 21:58:36.368470127,4.7,91.2,3.636
sn50v3_kropp,2025-10-01 22:18:36.150006634,4.6,91.3,3.636
sn50v3_kropp,2025-10-01 22:38:35.957783983,4.8,91.5,3.636
sn50v3_kropp,2025-10-01 22:58:35.748673872,5.3,92,3.636
sn50v3_kropp,2025-10-01 23:18:35.539490224,5.9,91.8,3.636
sn50v3_kropp,2025-10-01 23:38:35.332937285,6.1,92.3,3.63
sn50v3_kropp,2025-10-01 23:58:35.149770978,6.2,92.5,3.636
sn50v3_kropp,2025-10-02 00:18:34.893407697,6.2,93,3.63
sn50v3_kropp,2025-10-02 00:38:34.695625376,6,93.1,3.636
sn50v3_kropp,2025-10-02 00:58:34.475823694,6,93.4,3.63
sn50v3_kropp,2025-10-02 01:18:34.253038403,5.8,93.2,3.636
sn50v3_kropp,2025-10-02 01:38:34.053743655,5.3,92.8,3.636
sn50v3_kropp,2025-10-02 01:58:33.852905902,4.8,92.9,3.636
sn50v3_kropp,2025-10-02 02:18:33.636297044,4.5,92.6,3.63
sn50v3_kropp,2025-10-02 02:38:33.437430996,4.2,92.6,3.636
sn50v3_kropp,2025-10-02 02:58:33.209147505,4,92.8,3.636
sn50v3_kropp,2025-10-02 03:18:33.020866966,3.9,92.8,3.63
sn50v3_kropp,2025-10-02 03:38:32.794749906,3.7,93.2,3.636
sn50v3_kropp,2025-10-02 03:58:32.600042128,3.7,92.9,3.63
sn50v3_kropp,2025-10-02 04:18:32.376019033,3.6,93.1,3.636
sn50v3_kropp,2025-10-02 04:38:32.1676555,3.4,93.2,3.63
sn50v3_kropp,2025-10-02 04:58:31.96990875,3.1,93.3,3.63
sn50v3_kropp,2025-10-02 05:18:31.774834824,2.8,92.5,3.636
sn50v3_kropp,2025-10-02 05:38:31.565681309,2.8,92.9,3.636
sn50v3_kropp,2025-10-02 05:58:31.360502952,3,93.3,3.636
sn50v3_kropp,2025-10-02 06:18:31.156013248,3.3,93.4,3.63
sn50v3_kropp,2025-10-02 06:38:30.93075998,4.1,93.9,3.636
sn50v3_kropp,2025-10-02 06:58:30.714063601,4.9,94.6,3.63
sn50v3_kropp,2025-10-02 07:18:30.511020998,5.7,94.3,3.636
sn50v3_kropp,2025-10-02 07:38:30.310885025,6.9,92.5,3.63
sn50v3_kropp,2025-10-02 07:58:30.089999488,7.8,90.6,3.63
sn50v3_kropp,2025-10-02 08:18:29.8753837,8.6,88.3,3.63
sn50v3_kropp,2025-10-02 08:38:29.651854116,9.8,82.9,3.63
sn50v3_kropp,2025-10-02 08:58:29.439789057,10.3,80.4,3.63
sn50v3_kropp,2025-10-02 09:18:29.232468522,10.8,76.3,3.636
sn50v3_kropp,2025-10-02 09:38:28.999466994,11.1,77.9,3.636
sn50v3_kropp,2025-10-02 09:58:28.791071478,11.8,73.2,3.63
sn50v3_kropp,2025-10-02 10:18:28.5698566,12.7,70.4,3.636
sn50v3_kropp,2025-10-02 10:38:28.358307885,13.5,65.8,3.636
sn50v3_kropp,2025-10-02 10:58:28.114812305,13.2,63.7,3.63
sn50v3_kropp,2025-10-02 11:18:27.896108951,13.8,60,3.636
sn50v3_kropp,2025-10-02 11:38:27.709349556,14.2,62.2,3.636
sn50v3_kropp,2025-10-02 11:58:27.455346144,14.5,60.1,3.636
sn50v3_kropp,2025-10-02 12:18:27.246690615,14.2,60,3.636
sn50v3_kropp,2025-10-02 12:38:27.028083571,14.3,62.1,3.636
sn50v3_kropp,2025-10-02 12:58:26.804932625,14.1,62.8,3.636
sn50v3_kropp,2025-10-02 13:18:26.601302642,13.8,62.8,3.636
sn50v3_kropp,2025-10-02 13:38:26.357416584,13.8,62.8,3.636
sn50v3_kropp,2025-10-02 13:58:26.163415588,13.9,61.4,3.636
sn50v3_kropp,2025-10-02 14:18:25.940478288,13,66.5,3.636
sn50v3_kropp,2025-10-02 14:38:25.700091529,13.2,66.6,3.636
sn50v3_kropp,2025-10-02 14:58:25.468576192,13,74.5,3.636
sn50v3_kropp,2025-10-02 15:18:25.274804451,12.4,77,3.636
sn50v3_kropp,2025-10-02 15:38:25.054519998,12,78,3.636
sn50v3_kropp,2025-10-02 15:58:24.843495703,11.2,82,3.636
sn50v3_kropp,2025-10-02 16:18:24.61428368,10.4,85.1,3.636
sn50v3_kropp,2025-10-02 16:38:24.392588981,9.4,87.6,3.636
sn50v3_kropp,2025-10-02 16:58:24.179338423,8.4,88.3,3.63
sn50v3_kropp,2025-10-02 17:18:23.985693066,7.6,89.3,3.63
sn50v3_kropp,2025-10-02 17:58:23.532637371,6.8,89.4,3.636
sn50v3_kropp,2025-10-02 18:18:23.320525726,6.5,89.9,3.636
sn50v3_kropp,2025-10-02 18:38:23.113420805,6.4,89.8,3.63
sn50v3_kropp,2025-10-02 18:58:22.899844464,6.4,90,3.636
sn50v3_kropp,2025-10-02 19:18:22.694527152,6.2,90.4,3.63
sn50v3_kropp,2025-10-02 19:38:22.468442388,6,91.1,3.636
sn50v3_kropp,2025-10-02 19:58:22.26315061,6.1,91.8,3.63
sn50v3_kropp,2025-10-02 20:18:22.051903788,6.1,91.2,3.636
sn50v3_kropp,2025-10-02 20:38:21.83360774,6,91.6,3.63
sn50v3_kropp,2025-10-02 20:58:21.636762174,6,91.6,3.63
sn50v3_kropp,2025-10-02 21:18:21.424920976,5.8,91.2,3.636
sn50v3_kropp,2025-10-02 21:38:21.193080525,5.5,91,3.63
sn50v3_kropp,2025-10-02 21:58:20.985831401,5.1,91.3,3.636
sn50v3_kropp,2025-10-02 22:18:20.771114355,4.6,91.4,3.636
sn50v3_kropp,2025-10-02 22:38:20.57671112,4.7,91.5,3.636
sn50v3_kropp,2025-10-02 22:58:20.359125434,4.4,91.4,3.636
sn50v3_kropp,2025-10-02 23:18:20.156365253,4.5,91.7,3.636
sn50v3_kropp,2025-10-02 23:38:19.940479046,4.4,92,3.636
sn50v3_kropp,2025-10-02 23:58:19.732704647,4.2,91.4,3.636
sn50v3_kropp,2025-10-03 00:18:19.536397275,4.1,91.8,3.636
sn50v3_kropp,2025-10-03 00:38:19.326152425,3.9,92.4,3.63
sn50v3_kropp,2025-10-03 00:58:19.125086181,3.8,92.8,3.63
sn50v3_kropp,2025-10-03 01:18:18.901489578,3.6,92.6,3.636
sn50v3_kropp,2025-10-03 01:38:18.694357153,3.4,93.2,3.63
sn50v3_kropp,2025-10-03 01:58:18.485049124,3.3,92.1,3.63
sn50v3_kropp,2025-10-03 02:18:18.279679609,3.3,92.1,3.636
sn50v3_kropp,2025-10-03 02:38:18.073428683,3.4,93.3,3.63
sn50v3_kropp,2025-10-03 02:58:17.850906392,3.4,93.5,3.63
sn50v3_kropp,2025-10-03 03:18:17.648719754,3.4,93.4,3.63
sn50v3_kropp,2025-10-03 03:38:17.425463043,3.4,94.3,3.63
sn50v3_kropp,2025-10-03 03:58:17.231063635,3.6,94.3,3.636
sn50v3_kropp,2025-10-03 04:18:17.030079955,3.6,93.8,3.636
sn50v3_kropp,2025-10-03 04:38:16.812394292,3.7,94.4,3.636
sn50v3_kropp,2025-10-03 04:58:16.621511017,3.9,94.5,3.636
sn50v3_kropp,2025-10-03 05:18:16.410857647,4,93.7,3.63
sn50v3_kropp,2025-10-03 05:38:16.208889271,3.9,93.9,3.63
sn50v3_kropp,2025-10-03 05:58:15.977830924,4.1,93.6,3.63
sn50v3_kropp,2025-10-03 06:18:15.79027071,4.3,93.9,3.63
sn50v3_kropp,2025-10-03 06:38:15.562618744,4.9,92.6,3.636
sn50v3_kropp,2025-10-03 06:58:15.399294633,5.6,90.5,3.63
sn50v3_kropp,2025-10-03 07:18:15.155536882,6.4,88,3.636
sn50v3_kropp,2025-10-03 07:38:14.953476789,7.1,86.6,3.636
sn50v3_kropp,2025-10-03 07:58:14.719603605,8.2,85.1,3.63
sn50v3_kropp,2025-10-03 08:18:14.510543326,8.7,84.8,3.636
sn50v3_kropp,2025-10-03 08:38:14.293937978,9.5,82.2,3.636
sn50v3_kropp,2025-10-03 08:58:14.080379067,10.2,81.9,3.63
sn50v3_kropp,2025-10-03 09:18:13.877522802,11.1,76.4,3.63
sn50v3_kropp,2025-10-03 09:38:13.656842603,11.7,73.3,3.63
sn50v3_kropp,2025-10-03 09:58:13.484192783,11.5,76.6,3.63
sn50v3_kropp,2025-10-03 10:18:13.212366732,12.9,72.3,3.636
sn50v3_kropp,2025-10-03 10:38:13.039680159,13.8,66.5,3.636
sn50v3_kropp,2025-10-03 10:58:12.765507803,14.1,62.5,3.63
sn50v3_kropp,2025-10-03 11:18:12.580057159,14.9,61.9,3.63
sn50v3_kropp,2025-10-03 11:58:12.098953305,15.2,57.4,3.63
sn50v3_kropp,2025-10-03 12:18:11.901479209,14.4,60.6,3.636
sn50v3_kropp,2025-10-03 12:38:11.66537371,14,59.5,3.63
sn50v3_kropp,2025-10-03 12:58:11.437596997,14.5,56.6,3.636
sn50v3_kropp,2025-10-03 13:18:11.218702069,14,58.7,3.636
sn50v3_kropp,2025-10-03 13:38:11.051064275,14,62.6,3.636
sn50v3_kropp,2025-10-03 13:58:10.783766221,14.3,60.3,3.636
sn50v3_kropp,2025-10-03 14:18:10.567213566,14.8,55.7,3.63
sn50v3_kropp,2025-10-03 14:38:10.34502743,13.7,61.6,3.636
sn50v3_kropp,2025-10-03 14:58:10.129048099,13.6,63.7,3.63
sn50v3_kropp,2025-10-03 15:18:09.895802907,13.6,62.3,3.636
sn50v3_kropp,2025-10-03 15:38:09.68419533,13.1,61.1,3.636
sn50v3_kropp,2025-10-03 15:58:09.462071176,12.7,66.5,3.636
sn50v3_kropp,2025-10-03 16:18:09.23664992,12.2,68.5,3.636
sn50v3_kropp,2025-10-03 16:38:09.011315216,11.8,69.4,3.63
sn50v3_kropp,2025-10-03 16:58:08.797382892,11.4,67.3,3.63
sn50v3_kropp,2025-10-03 17:18:08.580485363,10.9,68.6,3.63
sn50v3_kropp,2025-10-03 17:38:08.385112655,11.8,62.9,3.63
sn50v3_kropp,2025-10-03 17:58:08.159020118,11.7,61.7,3.636
sn50v3_kropp,2025-10-03 18:38:07.715038136,11.7,62.1,3.63
sn50v3_kropp,2025-10-03 18:58:07.49963384,11.6,61.4,3.636
sn50v3_kropp,2025-10-03 19:18:07.285883691,11.6,60.9,3.636
sn50v3_kropp,2025-10-03 19:38:07.048769407,11.5,60.8,3.63
sn50v3_kropp,2025-10-03 19:58:06.840939274,11.6,60.9,3.63
sn50v3_kropp,2025-10-03 20:18:06.630859161,11.4,61.1,3.636
sn50v3_kropp,2025-10-03 20:38:06.434160947,11.6,59.6,3.636
sn50v3_kropp,2025-10-03 20:58:06.200674326,11.6,60.5,3.636
sn50v3_kropp,2025-10-03 21:18:05.980050275,11.6,60.7,3.636
sn50v3_kropp,2025-10-03 21:38:05.746823755,11.6,61.2,3.636
sn50v3_kropp,2025-10-03 21:58:05.554094836,11.2,64.7,3.636
sn50v3_kropp,2025-10-03 22:18:05.336160006,10.5,72.6,3.636
sn50v3_kropp,2025-10-03 22:38:05.089527445,9.8,78.2,3.63
sn50v3_kropp,2025-10-03 22:58:04.891080251,9.7,78,3.636
sn50v3_kropp,2025-10-03 23:18:04.68980185,9.3,81.3,3.63
sn50v3_kropp,2025-10-03 23:58:04.239442352,8.6,87.9,3.636
sn50v3_kropp,2025-10-04 00:18:04.015527697,8.4,91.4,3.636
sn50v3_kropp,2025-10-04 00:38:03.811099602,8.2,93.5,3.636
sn50v3_kropp,2025-10-04 00:58:03.632081108,8.1,94.4,3.636
sn50v3_kropp,2025-10-04 01:18:03.369603061,8.1,94.7,3.636
sn50v3_kropp,2025-10-04 01:38:03.18163227,8.1,95.2,3.636
sn50v3_kropp,2025-10-04 01:58:02.937410174,8.1,96,3.63
sn50v3_kropp,2025-10-04 02:18:02.73541955,8,96.8,3.636
sn50v3_kropp,2025-10-04 02:38:02.517513812,8.1,97.4,3.636
sn50v3_kropp,2025-10-04 02:58:02.320248247,8.1,97.7,3.63
sn50v3_kropp,2025-10-04 03:18:02.10410612,8.2,98,3.636
sn50v3_kropp,2025-10-04 03:58:01.671091688,8.3,98.3,3.63
sn50v3_kropp,2025-10-04 04:38:01.239767641,8.5,98.6,3.63
sn50v3_kropp,2025-10-04 04:58:01.034977296,8.6,98.6,3.63
sn50v3_kropp,2025-10-04 05:18:00.83621865,8.8,98.7,3.63
sn50v3_kropp,2025-10-04 05:38:00.59733682,9,98.8,3.63
sn50v3_kropp,2025-10-04 05:58:00.375417502,9.2,98.8,3.63
sn50v3_kropp,2025-10-04 06:18:00.195523166,9.3,98.9,3.63
sn50v3_kropp,2025-10-04 06:37:59.962309847,9.5,98.9,3.636
sn50v3_kropp,2025-10-04 06:57:59.739270176,9.7,99,3.63
sn50v3_kropp,2025-10-04 07:17:59.521847849,9.9,99.1,3.636
sn50v3_kropp,2025-10-04 07:37:59.292401619,10.2,99.1,3.636
sn50v3_kropp,2025-10-04 07:57:59.089319656,10.4,99.2,3.636
sn50v3_kropp,2025-10-04 08:17:58.880149023,10.6,99.2,3.636
sn50v3_kropp,2025-10-04 08:37:58.663481716,10.6,99.2,3.636
sn50v3_kropp,2025-10-04 08:57:58.429505635,10.8,99.2,3.63
sn50v3_kropp,2025-10-04 09:17:58.220346268,10.9,99.2,3.636
sn50v3_kropp,2025-10-04 09:37:57.988266692,11,99.2,3.636
sn50v3_kropp,2025-10-04 09:57:57.803611518,11,99.2,3.636
sn50v3_kropp,2025-10-04 10:17:57.560638737,11.1,99.2,3.63
sn50v3_kropp,2025-10-04 10:37:57.339428946,11.3,99.2,3.63
sn50v3_kropp,2025-10-04 10:57:57.134847508,11.4,99.2,3.63
sn50v3_kropp,2025-10-04 11:17:56.912069061,11.4,98.8,3.636
sn50v3_kropp,2025-10-04 11:37:56.690842056,11.4,98.6,3.636
sn50v3_kropp,2025-10-04 11:57:56.470896836,11.6,98.7,3.636
sn50v3_kropp,2025-10-04 12:17:56.248301836,11.7,98.7,3.636
sn50v3_kropp,2025-10-04 12:37:56.033289287,12,98.5,3.636
sn50v3_kropp,2025-10-04 12:57:55.82148137,11.9,98.4,3.63
sn50v3_kropp,2025-10-04 13:17:55.615096242,12.5,97.6,3.636
sn50v3_kropp,2025-10-04 13:37:55.389878783,12.3,96.6,3.63
sn50v3_kropp,2025-10-04 13:57:55.175380977,11.4,97.2,3.63
sn50v3_kropp,2025-10-04 14:17:54.947418683,11.6,97.5,3.636
sn50v3_kropp,2025-10-04 14:37:54.752198551,11.3,97.9,3.636
sn50v3_kropp,2025-10-04 14:57:54.508700361,11,97.3,3.63
sn50v3_kropp,2025-10-04 15:17:54.294502033,10.7,97.8,3.63
sn50v3_kropp,2025-10-04 15:37:54.071084203,10.5,97.8,3.63
sn50v3_kropp,2025-10-04 15:57:53.847614513,9.8,98.7,3.636
sn50v3_kropp,2025-10-04 16:17:53.641217656,9.7,98.5,3.636
sn50v3_kropp,2025-10-04 16:37:53.437523011,9.6,98.3,3.63
sn50v3_kropp,2025-10-04 16:57:53.231630697,9.7,98.6,3.63
sn50v3_kropp,2025-10-04 17:17:53.007874787,9.3,98.8,3.63
sn50v3_kropp,2025-10-04 17:57:52.552889152,9.2,99.4,3.636
sn50v3_kropp,2025-10-04 18:17:52.359170777,9,99.3,3.63
sn50v3_kropp,2025-10-04 18:37:52.136623912,8.9,99.5,3.636
sn50v3_kropp,2025-10-04 18:57:51.906461472,8.9,99.5,3.636
sn50v3_kropp,2025-10-04 19:17:51.70762958,9.1,99.6,3.63
sn50v3_kropp,2025-10-04 19:37:51.485650992,8.8,99.5,3.636
sn50v3_kropp,2025-10-04 19:57:51.266615445,8.4,99.5,3.63
sn50v3_kropp,2025-10-04 20:17:51.074115162,8.2,99.4,3.63
sn50v3_kropp,2025-10-04 20:37:50.832814701,8,99.5,3.636
sn50v3_kropp,2025-10-04 20:57:50.625276211,8.2,99.6,3.63
sn50v3_kropp,2025-10-04 21:17:50.413099615,8.3,99.7,3.63
sn50v3_kropp,2025-10-04 21:37:50.199201411,8.6,99.7,3.636
sn50v3_kropp,2025-10-04 21:57:49.966509841,8.8,99.7,3.636
sn50v3_kropp,2025-10-04 22:17:49.776564726,8.7,99.7,3.636
sn50v3_kropp,2025-10-04 22:37:49.555727828,8.7,99.8,3.636
sn50v3_kropp,2025-10-04 22:57:49.327767725,8.9,99.7,3.636
sn50v3_kropp,2025-10-04 23:17:49.133425141,8.8,99.8,3.63
sn50v3_kropp,2025-10-04 23:37:48.920084252,8.9,99.8,3.636
sn50v3_kropp,2025-10-04 23:57:48.690546891,8.9,99.8,3.636
sn50v3_kropp,2025-10-05 00:17:48.472309421,9.1,99.8,3.636
sn50v3_kropp,2025-10-05 00:57:48.078933458,9.3,99.8,3.636
sn50v3_kropp,2025-10-05 01:17:47.823922616,9.4,99.9,3.63
sn50v3_kropp,2025-10-05 01:37:47.602373523,9.4,99.9,3.63
sn50v3_kropp,2025-10-05 02:17:47.187167318,9.5,99.9,3.63
sn50v3_kropp,2025-10-05 02:37:46.96731345,9.6,99.9,3.636
sn50v3_kropp,2025-10-05 02:57:46.749378978,9.5,99.9,3.63
sn50v3_kropp,2025-10-05 03:17:46.528473315,9.7,99.9,3.636
sn50v3_kropp,2025-10-05 03:37:46.309839794,9.7,99.9,3.63
sn50v3_kropp,2025-10-05 03:57:46.114129382,9.8,99.9,3.636
sn50v3_kropp,2025-10-05 04:17:45.87890663,9.8,99.9,3.636
sn50v3_kropp,2025-10-05 04:37:45.671676127,9.7,99.9,3.636
sn50v3_kropp,2025-10-05 04:57:45.469394338,9.7,99.9,3.63
sn50v3_kropp,2025-10-05 05:17:45.255422159,9.6,100,3.63
sn50v3_kropp,2025-10-05 05:37:45.016835141,9.7,99.9,3.636
sn50v3_kropp,2025-10-05 05:57:44.810035749,9.8,99.9,3.63
sn50v3_kropp,2025-10-05 06:17:44.595519516,9.8,100,3.636
sn50v3_kropp,2025-10-05 06:37:44.380332898,9.9,100,3.63
sn50v3_kropp,2025-10-05 06:57:44.155875763,9.7,99.9,3.636
sn50v3_kropp,2025-10-05 07:17:43.94440796,9.7,99.9,3.636
sn50v3_kropp,2025-10-05 07:37:43.719475287,10,99.9,3.63
sn50v3_kropp,2025-10-05 07:57:43.499897724,10.5,100,3.636
sn50v3_kropp,2025-10-05 08:17:43.269566278,10.5,99.9,3.636
sn50v3_kropp,2025-10-05 08:37:43.073373489,10.9,99.9,3.636
sn50v3_kropp,2025-10-05 08:57:42.845184612,11,99.8,3.63
sn50v3_kropp,2025-10-05 09:17:42.643334314,11.1,99.8,3.636
sn50v3_kropp,2025-10-05 09:37:42.43298854,11.1,99.5,3.63
sn50v3_kropp,2025-10-05 09:57:42.204857919,11.3,99.3,3.636
sn50v3_kropp,2025-10-05 10:17:41.985098202,10.6,99.3,3.636
sn50v3_kropp,2025-10-05 10:37:41.763074169,11.2,99.3,3.636
sn50v3_kropp,2025-10-05 10:57:41.573949412,12.4,98.2,3.636
sn50v3_kropp,2025-10-05 11:17:41.341505605,11.9,99,3.636
sn50v3_kropp,2025-10-05 11:37:41.105236679,12.9,98.4,3.636
sn50v3_kropp,2025-10-05 11:57:40.940897804,12.3,98.2,3.636
sn50v3_kropp,2025-10-05 12:17:40.662655796,11.4,99.2,3.636
sn50v3_kropp,2025-10-05 12:37:40.450839678,11.7,99,3.63
sn50v3_kropp,2025-10-05 12:57:40.247664498,12.4,98.6,3.636
sn50v3_kropp,2025-10-05 13:17:40.030209473,11.6,99,3.636
sn50v3_kropp,2025-10-05 13:37:39.811553964,11.7,99.2,3.63
sn50v3_kropp,2025-10-05 13:57:39.572013503,11.5,98.8,3.63
sn50v3_kropp,2025-10-05 14:17:39.364406352,11.6,98.8,3.63
sn50v3_kropp,2025-10-05 14:37:39.129308749,11.9,98.7,3.636
sn50v3_kropp,2025-10-05 14:57:38.930243102,11.4,99.3,3.636
sn50v3_kropp,2025-10-05 15:17:38.699803651,11.3,99.4,3.636
sn50v3_kropp,2025-10-05 15:37:38.477865894,11.1,99.6,3.636
sn50v3_kropp,2025-10-05 15:57:38.255386167,11.3,99.6,3.63
sn50v3_kropp,2025-10-05 16:17:38.058856679,11.1,99.7,3.636
sn50v3_kropp,2025-10-05 16:37:37.833396685,11,99.8,3.636
sn50v3_kropp,2025-10-05 16:57:37.616752383,10.8,99.8,3.63
sn50v3_kropp,2025-10-05 17:17:37.399926034,10.8,99.9,3.63
sn50v3_kropp,2025-10-05 17:37:37.186219773,10.9,99.9,3.636
sn50v3_kropp,2025-10-05 17:57:36.972906654,10.9,100,3.636
sn50v3_kropp,2025-10-05 18:37:36.526400122,10.9,100,3.636
sn50v3_kropp,2025-10-05 18:57:36.331616826,11,100,3.63
sn50v3_kropp,2025-10-05 19:17:36.110514823,10.9,100,3.63
sn50v3_kropp,2025-10-05 19:37:35.885122393,11,100,3.636
sn50v3_kropp,2025-10-05 19:57:35.663740597,10.8,100,3.636
sn50v3_kropp,2025-10-05 20:17:35.442428873,10.8,100,3.636
sn50v3_kropp,2025-10-05 20:37:35.290227215,10.6,100,3.63
sn50v3_kropp,2025-10-05 20:57:35.027575088,10.5,100,3.636
sn50v3_kropp,2025-10-05 21:37:34.583252692,10.4,100,3.636
sn50v3_kropp,2025-10-05 21:57:34.364084199,10.5,100,3.63
sn50v3_kropp,2025-10-05 22:17:34.143475273,10.5,99.9,3.63
sn50v3_kropp,2025-10-05 22:37:33.926832224,10.5,100,3.636
sn50v3_kropp,2025-10-05 23:37:33.278155934,10.3,99.8,3.63
sn50v3_kropp,2025-10-05 23:57:33.062312629,10.4,99.5,3.636
sn50v3_kropp,2025-10-06 00:17:32.847449333,10.4,99.1,3.63
sn50v3_kropp,2025-10-06 00:37:32.62970478,10.5,99,3.63
sn50v3_kropp,2025-10-06 00:57:32.406465361,10.5,98.9,3.63
sn50v3_kropp,2025-10-06 01:17:32.254671643,10.3,99,3.63
sn50v3_kropp,2025-10-06 01:37:31.974119357,10.4,99,3.63
sn50v3_kropp,2025-10-06 01:57:31.768348015,10.3,98.8,3.63
sn50v3_kropp,2025-10-06 02:17:31.616871387,10.3,98.4,3.63
sn50v3_kropp,2025-10-06 02:37:31.341976486,10.2,98.5,3.63
sn50v3_kropp,2025-10-06 02:57:31.104900734,10.2,98.6,3.63
sn50v3_kropp,2025-10-06 03:17:30.909398301,10.3,98.7,3.63
sn50v3_kropp,2025-10-06 03:37:30.659791588,10.4,98.9,3.63
sn50v3_kropp,2025-10-06 03:57:30.465339909,10.3,99,3.636
sn50v3_kropp,2025-10-06 04:37:30.021367749,9.2,99.1,3.636
sn50v3_kropp,2025-10-06 04:57:29.806888751,8.7,99.2,3.636
sn50v3_kropp,2025-10-06 05:17:29.611796649,8.3,99.4,3.63
